AssetID,Brand,ModelNumber,SerialNumber,Description,DateOfPurchase,DateAdded,DateModified,ChangeHistory,Notes,IsMissing,IsOOC,IsDegraded,IsDisposed,IsBulk,Quantity,MaintenanceLogs,DepartmentCode,DefaultLocation,CurrentLocation
DAD9003#03,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#04,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#05,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#06,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#07,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#08,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#09,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
DAD9003#10,DPA,DAD 9003,,MicroLock to 3-pin LEMO,2025-10-27,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#01,EV,EVOLVE 50,405294795801150521,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#02,EV,EVOLVE 50,405294795801160310,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#03,EV,EVOLVE 50,405294795801160374,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#04,EV,EVOLVE 50,405294795801160383,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#05,EV,EVOLVE 50,405294795801160390,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
EVOLVE50#06,EV,EVOLVE 50,405294781901280231,Portable column system,,,,,,False,False,False,False,False,1,,AX,Store,Store
HLBatt#01,Hollyland,HL-BAT700,23060502575,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#02,Hollyland,HL-BAT700,23060502934,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#03,Hollyland,HL-BAT700,23060502956,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#04,Hollyland,HL-BAT700,23060503026,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#05,Hollyland,HL-BAT700,23060503040,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#06,Hollyland,HL-BAT700,23060507138,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#07,Hollyland,HL-BAT700,23060509410,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#08,Hollyland,HL-BAT700,23060906641,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#09,Hollyland,HL-BAT700,23061200043,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#10,Hollyland,HL-BAT700,23061200118,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#11,Hollyland,HL-BAT700,23061200226,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#12,Hollyland,HL-BAT700,23061200233,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#13,Hollyland,HL-BAT700,23061206791,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#14,Hollyland,HL-BAT700,23061206889,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#15,Hollyland,HL-BAT700,23061207192,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
HLBatt#16,Hollyland,HL-BAT700,23061207991,Solidcom C1 (Pro) Battery,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProCharger#01,Hollyland,Solidcom C1 Pro Charger,0223350C C001989,8-Slot Battery Charging Case,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProHub#01,Hollyland,Solidcom C1 Pro Hub,0223350R C002984,,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#01,Hollyland,Solidcom C1 Pro Remote Headset,222322OTXC00784E,,,,,,,False,False,False,False,False,1,"[{""date"":""2025/11/28"",""user"":""bnjm2000"",""description"":""Discovered broken while in use (Doris Han's 90th Birthday Celebration @ St Regis)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2026/03/20"",""user"":""bnjm2000"",""description"":""Handed over to Terence to pass to Matrix Resource for repair"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Matrix Resource""}],""source"":{}},{""date"":""2026/04/21"",""user"":""bnjm2000"",""description"":""Replaced headband by Matrix Resource - $16"",""type"":""Repair"",""cost"":""16.00"",""changes"":[{""kind"":""ooc"",""action"":""cleared""}],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#02,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC008783,,,,2026-06-28T16:02:22,"[{""date"":""2026-06-28T16:01:50"",""user"":""bnjm2000"",""action"":""updated"",""changes"":[{""field"":""status"",""label"":""Asset Status"",""old"":""ooc"",""new"":""ok""}]},{""date"":""2026-06-28T16:02:22"",""user"":""bnjm2000"",""action"":""updated"",""changes"":[{""field"":""status"",""label"":""Asset Status"",""old"":""ok"",""new"":""ooc""}]}]",,False,True,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""68c27825d38baabe77ec10b8"",""date"":""2026/06/28"",""user"":""bnjm2000"",""description"":""Headset stopped working. (135: NSBA Ground Breaking Ceremony @ Senja Close)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#03,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC007B64,,,,,,,False,False,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#04,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC0082CF,,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#05,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC00800E,,,,,,,False,False,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#06,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC00786C,,,,,,,False,False,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#07,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC008667,,,,,,,False,False,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}},{""date"":""2025/11/28"",""user"":""bnjm2000"",""description"":""Mic foam lost (Doris Han's 90th Birthday Celebration @ St Regis)"",""type"":""General"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""8bb9d6895af576505a0fb2b2"",""date"":""2026/06/22"",""user"":""bnjm2000"",""description"":""Headset foam torn, replaced"",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}}]",AX,Store,NSBA Rooftop Opening Ceremony @ Temple
C1ProRHS#08,Hollyland,Solidcom C1 Pro Remote Headset,2223220TXC007AB4,,,,2026-06-28T16:02:16,"[{""date"":""2026-06-28T16:01:54"",""user"":""bnjm2000"",""action"":""updated"",""changes"":[{""field"":""status"",""label"":""Asset Status"",""old"":""ooc"",""new"":""ok""}]},{""date"":""2026-06-28T16:02:16"",""user"":""bnjm2000"",""action"":""updated"",""changes"":[{""field"":""current_location"",""label"":""Current Location"",""old"":""NSBA Rooftop Opening Ceremony @ Temple"",""new"":""NSBA Ground Breaking Ceremony @ Senja Close""},{""field"":""status"",""label"":""Asset Status"",""old"":""ok"",""new"":""ooc""}]}]",,False,True,False,False,False,1,"[{""date"":""2025/12/04"",""user"":""bnjm2000"",""description"":""Headset speaker foam disintegrated, replaced."",""type"":""Repair"",""cost"":"""",""changes"":[],""source"":{}},{""id"":""546d713b0258753be8ccdee2"",""date"":""2026/06/28"",""user"":""bnjm2000"",""description"":""Headset stopped working. (135: NSBA Ground Breaking Ceremony @ Senja Close)"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""ooc"",""action"":""marked""}],""source"":{}}]",AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
C1ProWHS#01,Hollyland,Solidcom C1 Pro Wired Headset for Hub,2223170XX0D0036E,,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
PCBB#01,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#02,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#03,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#04,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
PCBB#05,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
PCBB#06,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#07,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#08,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Ground Breaking Ceremony @ Senja Close
PCBB#09,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#10,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,NSBA Rooftop Opening Ceremony @ Temple
PCBB#11,Interspace Industries,PCBB3,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#12,Interspace Industries,PCBB,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,
PCBB#13,Interspace Industries,PCBB,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
PCBB#14,Interspace Industries,PCBB,,PC Balance Box,,,,,,False,False,False,False,False,1,,AX,Store,Store
LSP1#01,Dsan,LSP-1,,Laptop Sound Port (Mono),,,,,,False,False,False,False,False,1,,AX,Store,Store
LSP1#02,Dsan,LSP-1,,Laptop Sound Port (Mono),,,,,,False,False,False,False,False,1,,AX,Store,Store
LSP2#01,Dsan,LSP-2,,Laptop Sound Port (Stereo),,,,,,False,False,False,False,False,1,,AX,Store,
LSP2#02,Dsan,LSP-2,,Laptop Sound Port (Stereo),,,,,,False,False,False,False,False,1,,AX,Store,
K&M ROD #05,K&M,214/06,,Distance Rod,,,,,,False,False,False,False,False,1,,AX,Store,
K&M ROD #06,K&M,214/06,,Distance Rod,,,,,,False,False,False,False,False,1,,AX,Store,
K&M ROD #07,K&M,214/06,,Distance Rod,,,,,,False,False,False,False,False,1,,AX,Store,
5XTW#01,L-Acoustics,5XTW,260049579,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#02,L-Acoustics,5XTW,260049582,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#03,L-Acoustics,5XTW,260049584,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#04,L-Acoustics,5XTW,260049585,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#05,L-Acoustics,5XTW,260049587,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#06,L-Acoustics,5XTW,260049588,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#07,L-Acoustics,5XTW,260049589,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#08,L-Acoustics,5XTW,260049590,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#09,L-Acoustics,5XTW,260049591,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#10,L-Acoustics,5XTW,260049592,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#11,L-Acoustics,5XTW,260049593,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#12,L-Acoustics,5XTW,260049594,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#13,L-Acoustics,5XTW,260049595,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#14,L-Acoustics,5XTW,260049599,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#15,L-Acoustics,5XTW,260049602,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,"[{""date"":""2025/05/28"",""user"":""bnjm2000"",""description"":""Sent to Concept Systems as rubber gasket was coming out"",""type"":""Fault"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Concept Systems""},{""kind"":""ooc"",""action"":""marked""}],""source"":{}},{""date"":""2025/07/09"",""user"":""bnjm2000"",""description"":""Collected back from Concept Systems, inspected ok"",""type"":""General"",""cost"":"""",""changes"":[{""kind"":""location"",""value"":""Store""},{""kind"":""ooc"",""action"":""cleared""},{""kind"":""missing"",""action"":""cleared""}],""source"":{}}]",AX,Store,Store
5XTW#16,L-Acoustics,5XTW,260049603,"5"" passive coaxial enclosure (white)",2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#17,L-Acoustics,5XTW,,"5"" passive coaxial enclosure (white)",2025-09-29,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#18,L-Acoustics,5XTW,,"5"" passive coaxial enclosure (white)",2025-09-29,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#19,L-Acoustics,5XTW,,"5"" passive coaxial enclosure (white)",2025-09-29,,,,,False,False,False,False,False,1,,AX,Store,Store
5XTW#20,L-Acoustics,5XTW,,"5"" passive coaxial enclosure (white)",2025-09-29,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#01,L-Acoustics,ETR5W,440035175,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#02,L-Acoustics,ETR5W,440035179,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#03,L-Acoustics,ETR5W,440035182,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#04,L-Acoustics,ETR5W,440035187,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#05,L-Acoustics,ETR5W,440035189,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#06,L-Acoustics,ETR5W,440035219,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
ETR5W#07,L-Acoustics,ETR5W,440035264,Adjustable U-bracket: 5XTW,2025-03-07,,,,,False,False,False,False,False,1,,AX,Store,Store
